,year,country,gdp,un_region,hdi,conflict_present,religion,relig_pop
4987,2000,Norway,171457201935.968,Europe,0.914,0.0,Shinto,0
4988,2005,Norway,309978579743.888,Europe,0.0,0.0,Shinto,0
4989,2010,Norway,431052143940.438,Europe,0.938,0.0,Shinto,0
4990,1990,Denmark,138217740684.484,Europe,0.839,0.0,Shinto,0
4991,1995,Denmark,184848481008.139,Europe,0.0,0.0,Shinto,0
4992,2000,Denmark,164043817223.59,Europe,0.89,0.0,Shinto,0
4993,2005,Denmark,265150087711.985,Europe,0.0,0.0,Shinto,0
4994,2010,Denmark,322345594075.47,Europe,0.913,0.0,Shinto,0
4995,1990,Iceland,6694851159.32729,Europe,0.834,0.0,Shinto,0
4996,1995,Iceland,7372640168.67697,Europe,0.0,0.0,Shinto,0
4997,2000,Iceland,9140168922.35677,Europe,0.895,0.0,Shinto,0
4998,2005,Iceland,17146410560.5279,Europe,0.0,0.0,Shinto,0
4999,2010,Iceland,13922711576.5124,Europe,0.927,0.0,Shinto,0
5000,1990,Cabo Verde,306890962.649533,Africa,0.59,0.0,Shinto,0
5001,1995,Cabo Verde,487148993.533109,Africa,0.0,0.0,Shinto,0
5002,2000,Cabo Verde,539227277.626411,Africa,0.59,0.0,Shinto,0
5003,2005,Cabo Verde,972241676.907662,Africa,0.0,0.0,Shinto,0
5004,2010,Cabo Verde,1824751467.92957,Africa,0.649,0.0,Shinto,0
5005,1990,Sao Tome And Principe,119297932.757045,Africa,0.48,0.0,Shinto,0
5006,1995,Sao Tome And Principe,103695236.781001,Africa,0.0,0.0,Shinto,0
5007,2000,Sao Tome And Principe,76198394.8202671,Africa,0.498,0.0,Shinto,0
5008,2005,Sao Tome And Principe,136450662.390592,Africa,0.0,0.0,Shinto,0
5009,2010,Sao Tome And Principe,190021192.489536,Africa,0.553,0.0,Shinto,0
5010,1990,Guinea-Bissau,634187269.235013,Africa,0.441,0.0,Shinto,0
5011,1995,Guinea-Bissau,660195402.013602,Africa,0.0,0.0,Shinto,0
5012,2000,Guinea-Bissau,391345597.488269,Africa,0.441,0.0,Shinto,0
5013,2005,Guinea-Bissau,639776040.688424,Africa,0.0,0.0,Shinto,0
5014,2010,Guinea-Bissau,940112538.936436,Africa,0.441,0.0,Shinto,0
5015,1990,Equatorial Guinea,112119411.489965,Africa,0.511,0.0,Shinto,0
5016,1995,Equatorial Guinea,141853360.867855,Africa,0.0,0.0,Shinto,0
5017,2000,Equatorial Guinea,1045998496.43872,Africa,0.511,0.0,Shinto,0
5018,2005,Equatorial Guinea,8217369092.65224,Africa,0.0,0.0,Shinto,0
5019,2010,Equatorial Guinea,16314443436.2903,Africa,0.609,0.0,Shinto,0
5020,1990,Gambia,317083695.477797,Africa,0.323,0.0,Shinto,0
5021,1995,Gambia,785999864.840299,Africa,0.0,0.0,Shinto,0
5022,2000,Gambia,782913871.80966,Africa,0.392,0.0,Shinto,0
5023,2005,Gambia,1027701067.55688,Africa,0.0,0.0,Shinto,0
5024,2010,Gambia,1543294926.87301,Africa,0.449,0.0,Shinto,0
5025,1990,Mali,3248417790.51435,Africa,0.236,1.0,Shinto,0
5026,1995,Mali,3373322735.39126,Africa,0.0,0.0,Shinto,0
5027,2000,Mali,3521570875.90793,Africa,0.315,0.0,Shinto,0
5028,2005,Mali,7429066951.48251,Africa,0.0,0.0,Shinto,0
5029,2010,Mali,12710739159.4045,Africa,0.406,0.0,Shinto,0
5030,1990,Senegal,7390967360.42121,Africa,0.371,1.0,Shinto,0
5031,1995,Senegal,6326342633.4034,Africa,0.0,1.0,Shinto,0
5032,2000,Senegal,6013185003.97525,Africa,0.388,1.0,Shinto,0
5033,2005,Senegal,11009033437.939,Africa,0.0,0.0,Shinto,0
5034,2010,Senegal,16121315909.0758,Africa,0.47,0.0,Shinto,0
5035,1990,Benin,1959965330.14765,Africa,0.35,0.0,Shinto,0
5036,1995,Benin,2169627137.9207,Africa,0.0,0.0,Shinto,0
5037,2000,Benin,3519991440.47913,Africa,0.412,0.0,Shinto,0
5038,2005,Benin,6567654954.38903,Africa,0.0,0.0,Shinto,0
5039,2010,Benin,9535345015.78355,Africa,0.481,0.0,Shinto,0
5040,1990,Mauritania,1506914407.82047,Africa,0.397,0.0,Shinto,0
5041,1995,Mauritania,2091726101.43014,Africa,0.0,0.0,Shinto,0
5042,2000,Mauritania,1779520886.47015,Africa,0.461,0.0,Shinto,0
5043,2005,Mauritania,2936019525.60241,Africa,0.0,0.0,Shinto,0
5044,2010,Mauritania,5628878797.98257,Africa,0.508,0.0,Shinto,0
5045,1990,Niger,3512356507.88599,Africa,0.212,0.0,Shinto,0
5046,1995,Niger,2302537562.24406,Africa,0.0,0.0,Shinto,0
5047,2000,Niger,2241753192.81158,Africa,0.26,0.0,Shinto,0
5048,2005,Niger,4383315964.58718,Africa,0.0,0.0,Shinto,0
5049,2010,Niger,7851192502.30917,Africa,0.336,0.0,Shinto,0
5050,1990,Côte D'Ivoire,10795850582.779,Africa,0.425,0.0,Shinto,0
5051,1995,Côte D'Ivoire,11000146266.5135,Africa,0.0,0.0,Shinto,0
5052,2000,Côte D'Ivoire,16577533891.8785,Africa,0.454,0.0,Shinto,0
5053,2005,Côte D'Ivoire,24036918703.1747,Africa,0.0,0.0,Shinto,0
5054,2010,Côte D'Ivoire,34936307980.063,Africa,0.47,0.0,Shinto,0
5055,1990,Guinea,3888320665.52218,Africa,0.27,0.0,Shinto,0
5056,1995,Guinea,5385704166.43341,Africa,0.0,0.0,Shinto,0
5057,2000,Guinea,4367458866.71537,Africa,0.345,1.0,Shinto,0
5058,2005,Guinea,4282468636.90501,Africa,0.0,0.0,Shinto,0
5059,2010,Guinea,6853467145.53089,Africa,0.415,0.0,Shinto,0
5060,1990,Burkina Faso,3101300778.56414,Africa,0.296,0.0,Shinto,0
5061,1995,Burkina Faso,2379517975.28056,Africa,0.0,0.0,Shinto,0
5062,2000,Burkina Faso,2968370087.59759,Africa,0.296,0.0,Shinto,0
5063,2005,Burkina Faso,6146353173.34929,Africa,0.0,0.0,Shinto,0
5064,2010,Burkina Faso,10109619740.6994,Africa,0.372,0.0,Shinto,0
5065,1990,Liberia,384400000.0,Africa,0.434,1.0,Shinto,0
5066,1995,Liberia,134800000.0,Africa,0.0,1.0,Shinto,0
5067,2000,Liberia,874000000.0,Africa,0.434,1.0,Shinto,0
5068,2005,Liberia,949000000.0,Africa,0.0,0.0,Shinto,0
5069,2010,Liberia,1998000000.0,Africa,0.46,0.0,Shinto,0
5070,1990,Sierra Leone,649644097.566129,Africa,0.314,0.0,Shinto,0
5071,1995,Sierra Leone,870740291.519248,Africa,0.0,1.0,Shinto,0
5072,2000,Sierra Leone,635866403.776065,Africa,0.319,1.0,Shinto,0
5073,2005,Sierra Leone,2545275312.60512,Africa,0.0,0.0,Shinto,0
5074,2010,Sierra Leone,4262805966.78755,Africa,0.416,0.0,Shinto,0
5075,1990,Ghana,5889106573.46088,Africa,0.445,0.0,Shinto,0
5076,1995,Ghana,6464382807.67884,Africa,0.0,0.0,Shinto,0
5077,2000,Ghana,4982850662.20851,Africa,0.5,0.0,Shinto,0
5078,2005,Ghana,10744568381.4456,Africa,0.0,0.0,Shinto,0
5079,2010,Ghana,32197655566.5347,Africa,0.571,0.0,Shinto,0
5080,1990,Togo,2299665505.61434,Africa,0.399,0.0,Shinto,0
5081,1995,Togo,1849110468.19569,Africa,0.0,0.0,Shinto,0
5082,2000,Togo,2106848752.27753,Africa,0.436,0.0,Shinto,0
5083,2005,Togo,3221910408.46516,Africa,0.0,0.0,Shinto,0
5084,2010,Togo,4746386893.22553,Africa,0.469,0.0,Shinto,0
5085,1990,Cameroon,12314482627.8454,Africa,0.44,0.0,Shinto,0
5086,1995,Cameroon,10864772470.9043,Africa,0.0,0.0,Shinto,0
5087,2000,Cameroon,10566579294.9831,Africa,0.426,0.0,Shinto,0
5088,2005,Cameroon,19509852206.9341,Africa,0.0,0.0,Shinto,0
5089,2010,Cameroon,27507501821.0296,Africa,0.515,0.0,Shinto,0
5090,1990,Nigeria,54035795387.8086,Africa,0.488,0.0,Shinto,0
5091,1995,Nigeria,140919776986.364,Africa,0.0,0.0,Shinto,0
5092,2000,Nigeria,69171451627.2465,Africa,0.488,0.0,Shinto,0
5093,2005,Nigeria,175670569969.346,Africa,0.0,0.0,Shinto,0
5094,2010,Nigeria,366990417129.04,Africa,0.488,1.0,Shinto,0
5095,1990,Gabon,5952293764.84777,Africa,0.599,0.0,Shinto,0
5096,1995,Gabon,4958845648.04778,Africa,0.0,0.0,Shinto,0
5097,2000,Gabon,5080483628.53013,Africa,0.626,0.0,Shinto,0
5098,2005,Gabon,9582783990.85345,Africa,0.0,0.0,Shinto,0
5099,2010,Gabon,14372593020.2885,Africa,0.656,0.0,Shinto,0
5100,1990,Central African Republic,1440711459.16967,Africa,0.333,0.0,Shinto,0
5101,1995,Central African Republic,1115389673.69197,Africa,0.0,0.0,Shinto,0
5102,2000,Central African Republic,916777282.691659,Africa,0.319,0.0,Shinto,0
5103,2005,Central African Republic,1337894378.73743,Africa,0.0,1.0,Shinto,0
5104,2010,Central African Republic,2142591540.40068,Africa,0.357,1.0,Shinto,0
5105,1990,Chad,1738605557.76313,Africa,0.292,1.0,Shinto,0
5106,1995,Chad,1445919894.57661,Africa,0.0,0.0,Shinto,0
5107,2000,Chad,1388506771.58756,Africa,0.292,1.0,Shinto,0
5108,2005,Chad,8655892392.92919,Africa,0.0,1.0,Shinto,0
5109,2010,Chad,14058506663.7252,Africa,0.364,1.0,Shinto,0
5110,1990,Congo,2798746050.11354,Africa,0.541,0.0,Shinto,0
5111,1995,Congo,2116003867.75536,Africa,0.0,0.0,Shinto,0
5112,2000,Congo,3227927697.57921,Africa,0.509,0.0,Shinto,0
5113,2005,Congo,6650001680.48544,Africa,0.0,0.0,Shinto,0
5114,2010,Congo,13148396211.5955,Africa,0.581,0.0,Shinto,0
5115,1990,Democratic Republic Of The Congo,9349764580.41173,Africa,0.377,0.0,Shinto,0
5116,1995,Democratic Republic Of The Congo,5643439376.10491,Africa,0.0,0.0,Shinto,0
5117,2000,Democratic Republic Of The Congo,19088046305.7971,Africa,0.376,1.0,Shinto,0
5118,2005,Democratic Republic Of The Congo,12609728573.1032,Africa,0.0,1.0,Shinto,0
5119,2010,Democratic Republic Of The Congo,24161641931.0331,Africa,0.424,1.0,Shinto,0
5120,1990,Uganda,4304399310.30967,Africa,0.329,1.0,Shinto,0
5121,1995,Uganda,5755818842.49246,Africa,0.0,1.0,Shinto,0
5122,2000,Uganda,6193246837.09687,Africa,0.392,1.0,Shinto,0
5123,2005,Uganda,9239221763.05793,Africa,0.0,1.0,Shinto,0
5124,2010,Uganda,26673441430.7857,Africa,0.5,0.0,Shinto,0
5125,1990,Kenya,8572359038.16958,Africa,0.48,0.0,Shinto,0
5126,1995,Kenya,9046320255.40507,Africa,0.0,0.0,Shinto,0
5127,2000,Kenya,12705350097.8044,Africa,0.487,0.0,Shinto,0
5128,2005,Kenya,18737895512.7378,Africa,0.0,0.0,Shinto,0
5129,2010,Kenya,45405615063.7551,Africa,0.545,0.0,Shinto,0
5130,1990,United Republic Of Tanzania,,Africa,0.366,0.0,Shinto,0
5131,1995,United Republic Of Tanzania,,Africa,0.0,0.0,Shinto,0
5132,2000,United Republic Of Tanzania,,Africa,0.396,0.0,Shinto,0
5133,2005,United Republic Of Tanzania,,Africa,0.0,0.0,Shinto,0
5134,2010,United Republic Of Tanzania,,Africa,0.493,0.0,Shinto,0
5135,1990,Burundi,1132101252.51817,Africa,0.285,0.0,Shinto,0
5136,1995,Burundi,1000428393.88528,Africa,0.0,1.0,Shinto,0
5137,2000,Burundi,870486065.883137,Africa,0.298,1.0,Shinto,0
5138,2005,Burundi,1117113079.73645,Africa,0.0,1.0,Shinto,0
5139,2010,Burundi,2032135192.01248,Africa,0.404,0.0,Shinto,0
5140,1990,Rwanda,2550185679.08109,Africa,0.32,1.0,Shinto,0
5141,1995,Rwanda,1293535193.49248,Africa,0.0,0.0,Shinto,0
5142,2000,Rwanda,2068836754.37431,Africa,0.328,1.0,Shinto,0
5143,2005,Rwanda,2933819766.17656,Africa,0.0,0.0,Shinto,0
5144,2010,Rwanda,6124756654.12346,Africa,0.485,0.0,Shinto,0
5145,1990,Somalia,1031282081.16683,Africa,0.38,1.0,Shinto,0
5146,1995,Somalia,1534756134.55022,Africa,0.0,1.0,Shinto,0
5147,2000,Somalia,3412797450.20112,Africa,0.38,0.0,Shinto,0
5148,2005,Somalia,4683246454.10048,Africa,0.0,1.0,Shinto,0
5149,2010,Somalia,2687807003.73935,Africa,0.38,1.0,Shinto,0
5150,1990,Djibouti,452328087.282876,Africa,0.33,0.0,Shinto,0
5151,1995,Djibouti,497723960.589913,Africa,0.0,0.0,Shinto,0
5152,2000,Djibouti,551230861.856505,Africa,0.33,0.0,Shinto,0
5153,2005,Djibouti,708633194.726566,Africa,0.0,0.0,Shinto,0
5154,2010,Djibouti,1128611700.3618,Africa,0.422,0.0,Shinto,0
5155,1990,Ethiopia,12478943895.1691,Africa,0.286,1.0,Shinto,0
5156,1995,Ethiopia,7855205206.93405,Africa,0.0,0.0,Shinto,0
5157,2000,Ethiopia,8242349617.8638,Africa,0.286,1.0,Shinto,0
5158,2005,Ethiopia,12401139453.9738,Africa,0.0,1.0,Shinto,0
5159,2010,Ethiopia,29933790334.3418,Africa,0.409,1.0,Shinto,0
5160,1995,Eritrea,578015625.0,Africa,0.0,0.0,Shinto,0
5161,2000,Eritrea,706370815.584416,Africa,0.458,1.0,Shinto,0
5162,2005,Eritrea,1098424685.66169,Africa,0.0,0.0,Shinto,0
5163,2010,Eritrea,1589515447.15447,Africa,0.458,0.0,Shinto,0
5164,1990,Angola,11229515599.3048,Africa,0.38,1.0,Shinto,0
5165,1995,Angola,5538749259.94714,Africa,0.0,1.0,Shinto,0
5166,2000,Angola,9129594970.15301,Africa,0.38,1.0,Shinto,0
5167,2005,Angola,41396636383.3725,Africa,0.0,0.0,Shinto,0
5168,2010,Angola,95546919754.7633,Africa,0.516,0.0,Shinto,0
5169,1990,Mozambique,0.0,Africa,0.239,1.0,Shinto,0
5170,1995,Mozambique,3061646173.73938,Africa,0.0,0.0,Shinto,0
5171,2000,Mozambique,5930685214.61595,Africa,0.303,0.0,Shinto,0
5172,2005,Mozambique,8868504899.94673,Africa,0.0,0.0,Shinto,0
5173,2010,Mozambique,11411894723.864,Africa,0.407,0.0,Shinto,0
5174,1990,Zambia,3288381797.32415,Africa,0.417,0.0,Shinto,0
5175,1995,Zambia,3806983413.16416,Africa,0.0,0.0,Shinto,0
5176,2000,Zambia,3600632111.41414,Africa,0.418,0.0,Shinto,0
5177,2005,Zambia,8331870169.14977,Africa,0.0,0.0,Shinto,0
5178,2010,Zambia,20265559483.8548,Africa,0.528,0.0,Shinto,0
5179,1990,Zimbabwe,8788301546.04498,Africa,0.479,0.0,Shinto,0
5180,1995,Zimbabwe,7115000000.0,Africa,0.0,0.0,Shinto,0
5181,2000,Zimbabwe,6693250000.0,Africa,0.426,0.0,Shinto,0
5182,2005,Zimbabwe,5758250000.0,Africa,0.0,0.0,Shinto,0
5183,2010,Zimbabwe,12047750000.0,Africa,0.481,0.0,Shinto,0
5184,1990,Malawi,2737087861.62245,Africa,0.299,0.0,Shinto,0
5185,1995,Malawi,2033701497.97085,Africa,0.0,0.0,Shinto,0
5186,2000,Malawi,2537307580.32808,Africa,0.378,0.0,Shinto,0
5187,2005,Malawi,5320409651.47544,Africa,0.0,0.0,Shinto,0
5188,2010,Malawi,10128323010.6049,Africa,0.461,0.0,Shinto,0
5189,1990,South Africa,126048140141.869,Africa,0.635,0.0,Shinto,0
5190,1995,South Africa,171735933897.331,Africa,0.0,0.0,Shinto,0
5191,2000,South Africa,151752757215.309,Africa,0.633,0.0,Shinto,0
5192,2005,South Africa,288867217196.534,Africa,0.0,0.0,Shinto,0
5193,2010,South Africa,417363822801.713,Africa,0.675,0.0,Shinto,0
5194,1990,Namibia,2789921853.53112,Africa,0.595,0.0,Shinto,0
5195,1995,Namibia,3978514206.31168,Africa,0.0,0.0,Shinto,0
5196,2000,Namibia,3922232164.83175,Africa,0.549,0.0,Shinto,0
5197,2005,Namibia,7248374837.72056,Africa,0.0,0.0,Shinto,0
5198,2010,Namibia,11431412421.1316,Africa,0.584,0.0,Shinto,0
5199,1990,Lesotho,596410263.743849,Africa,0.479,0.0,Shinto,0
5200,1995,Lesotho,1001894000.27846,Africa,0.0,0.0,Shinto,0
5201,2000,Lesotho,887291687.920796,Africa,0.456,0.0,Shinto,0
5202,2005,Lesotho,1682343527.49221,Africa,0.0,0.0,Shinto,0
5203,2010,Lesotho,2234754241.91918,Africa,0.47,0.0,Shinto,0
5204,1990,Botswana,3790636324.44775,Africa,0.587,0.0,Shinto,0
5205,1995,Botswana,4730599121.92704,Africa,0.0,0.0,Shinto,0
5206,2000,Botswana,5788329609.15755,Africa,0.581,0.0,Shinto,0
5207,2005,Botswana,9918907108.09702,Africa,0.0,0.0,Shinto,0
5208,2010,Botswana,12637273429.1339,Africa,0.652,0.0,Shinto,0
5209,1990,Swaziland,1114694040.66987,Africa,0.546,0.0,Shinto,0
5210,1995,Swaziland,1698989463.99106,Africa,0.0,0.0,Shinto,0
5211,2000,Swaziland,1697161557.89452,Africa,0.465,0.0,Shinto,0
5212,2005,Swaziland,3097946371.06311,Africa,0.0,0.0,Shinto,0
5213,2010,Swaziland,4360714358.88708,Africa,0.498,0.0,Shinto,0
5214,1990,Madagascar,3931334875.01376,Africa,0.438,0.0,Shinto,0
5215,1995,Madagascar,3838100903.74974,Africa,0.0,0.0,Shinto,0
5216,2000,Madagascar,4629247203.84524,Africa,0.438,0.0,Shinto,0
5217,2005,Madagascar,5859269752.61332,Africa,0.0,0.0,Shinto,0
5218,2010,Madagascar,9982711338.07029,Africa,0.488,0.0,Shinto,0
5219,1990,Comoros,401561021.549642,Africa,0.458,0.0,Shinto,0
5220,1995,Comoros,392774713.634182,Africa,0.0,0.0,Shinto,0
5221,2000,Comoros,339504306.290689,Africa,0.458,0.0,Shinto,0
5222,2005,Comoros,655375095.906176,Africa,0.0,0.0,Shinto,0
5223,2010,Comoros,907978730.887844,Africa,0.524,0.0,Shinto,0
5224,1990,Mauritius,2689212760.18576,Africa,0.62,0.0,Shinto,0
5225,1995,Mauritius,4094741652.30048,Africa,0.0,0.0,Shinto,0
5226,2000,Mauritius,4726108622.47661,Africa,0.682,0.0,Shinto,0
5227,2005,Mauritius,6576108447.47531,Africa,0.0,0.0,Shinto,0
5228,2010,Mauritius,10144716154.9356,Africa,0.755,0.0,Shinto,0
5229,1990,Seychelles,392163560.868669,Africa,0.755,0.0,Shinto,0
5230,1995,Seychelles,540733047.733048,Africa,0.0,0.0,Shinto,0
5231,2000,Seychelles,654212394.27164,Africa,0.755,0.0,Shinto,0
5232,2005,Seychelles,977899381.818182,Africa,0.0,0.0,Shinto,0
5233,2010,Seychelles,981616542.328454,Africa,0.774,0.0,Shinto,0
5234,1990,Morocco,30179954774.9899,Africa,0.448,0.0,Shinto,0
5235,1995,Morocco,39030285468.3841,Africa,0.0,0.0,Shinto,0
5236,2000,Morocco,43017455401.8445,Africa,0.525,0.0,Shinto,0
5237,2005,Morocco,68852658068.6673,Africa,0.0,0.0,Shinto,0
5238,2010,Morocco,100865329473.44,Africa,0.604,0.0,Shinto,0
5239,1990,Algeria,62048507531.3357,Africa,0.593,0.0,Shinto,0
5240,1995,Algeria,41764291671.7711,Africa,0.0,1.0,Shinto,0
5241,2000,Algeria,54790398570.3282,Africa,0.652,1.0,Shinto,0
5242,2005,Algeria,107046618669.707,Africa,0.0,1.0,Shinto,0
5243,2010,Algeria,177785053939.531,Africa,0.721,1.0,Shinto,0
5244,1990,Tunisia,12290568181.8182,Africa,0.566,0.0,Shinto,0
5245,1995,Tunisia,18030876599.3444,Africa,0.0,0.0,Shinto,0
5246,2000,Tunisia,21473528160.7782,Africa,0.651,0.0,Shinto,0
5247,2005,Tunisia,32272186694.8043,Africa,0.0,0.0,Shinto,0
5248,2010,Tunisia,46206091937.9628,Africa,0.713,0.0,Shinto,0
5249,1990,Libya,28904183602.4818,Africa,0.724,0.0,Shinto,0
5250,1995,Libya,25541379186.6458,Africa,0.0,0.0,Shinto,0
5251,2000,Libya,38270954138.1128,Africa,0.746,0.0,Shinto,0
5252,2005,Libya,47334691241.4924,Africa,0.0,0.0,Shinto,0
5253,2010,Libya,75380825062.4216,Africa,0.774,0.0,Shinto,0
5254,1990,Sudan,33641222222.2222,Africa,0.322,1.0,Shinto,0
5255,1995,Sudan,13830363899.9163,Africa,0.0,1.0,Shinto,0
5256,2000,Sudan,12257299147.2936,Africa,0.42,1.0,Shinto,0
5257,2005,Sudan,35182711987.974,Africa,0.0,1.0,Shinto,0
5258,2010,Sudan,58962978034.4828,Africa,0.489,1.0,Shinto,0
5259,1990,Iran (Islamic Republic Of),124813263926.225,Asia,0.613,1.0,Shinto,0
5260,1995,Iran (Islamic Republic Of),96419225743.6737,Asia,0.0,0.0,Shinto,0
5261,2000,Iran (Islamic Republic Of),109591707802.216,Asia,0.692,1.0,Shinto,0
5262,2005,Iran (Islamic Republic Of),224970371324.67,Asia,0.0,1.0,Shinto,0
5263,2010,Iran (Islamic Republic Of),487069570463.768,Asia,0.756,1.0,Shinto,0
5264,1990,Turkey,150655500191.644,Asia,0.598,1.0,Shinto,0
5265,1995,Turkey,234699627004.035,Asia,0.0,1.0,Shinto,0
5266,2000,Turkey,274748463178.502,Asia,0.669,1.0,Shinto,0
5267,2005,Turkey,508314210212.544,Asia,0.0,1.0,Shinto,0
5268,2010,Turkey,782545664268.333,Asia,0.75,0.0,Shinto,0
5269,1990,Iraq,180408064516.129,Asia,0.497,1.0,Shinto,0
5270,1995,Iraq,12894029888.1122,Asia,0.0,1.0,Shinto,0
5271,2000,Iraq,48364250943.9051,Asia,0.583,0.0,Shinto,0
5272,2005,Iraq,50065104667.8159,Asia,0.0,1.0,Shinto,0
5273,2010,Iraq,138516722649.573,Asia,0.629,1.0,Shinto,0
5274,1990,Egypt,42978914311.3504,Africa,0.567,0.0,Shinto,0
5275,1995,Egypt,60159245060.4541,Africa,0.0,1.0,Shinto,0
5276,2000,Egypt,99838543960.0763,Africa,0.629,0.0,Shinto,0
5277,2005,Egypt,89660339660.3397,Africa,0.0,0.0,Shinto,0
5278,2010,Egypt,218983666061.706,Africa,0.667,0.0,Shinto,0
5279,1990,Syrian Arab Republic,12308624417.8268,Asia,0.563,0.0,Shinto,0
5280,1995,Syrian Arab Republic,11396706586.8263,Asia,0.0,0.0,Shinto,0
5281,2000,Syrian Arab Republic,18937052543.4373,Asia,0.587,0.0,Shinto,0
5282,2005,Syrian Arab Republic,28858965517.2414,Asia,0.0,0.0,Shinto,0
5283,2010,Syrian Arab Republic,61390830874.7007,Asia,0.661,0.0,Shinto,0
5284,1990,Lebanon,2838485353.96187,Asia,0.749,1.0,Shinto,0
5285,1995,Lebanon,11718795528.5556,Asia,0.0,0.0,Shinto,0
5286,2000,Lebanon,17260364842.4544,Asia,0.749,0.0,Shinto,0
5287,2005,Lebanon,21497336498.8391,Asia,0.0,0.0,Shinto,0
5288,2010,Lebanon,38443907042.1227,Asia,0.749,0.0,Shinto,0
5289,1990,Jordan,4160087507.83472,Asia,0.622,0.0,Shinto,0
5290,1995,Jordan,6727597031.96347,Asia,0.0,0.0,Shinto,0
5291,2000,Jordan,8460789844.8519,Asia,0.681,0.0,Shinto,0
5292,2005,Jordan,12588998589.5628,Asia,0.0,0.0,Shinto,0
5293,2010,Jordan,27133804225.3521,Asia,0.727,0.0,Shinto,0
5294,1990,Israel,62016729540.7093,Asia,0.781,1.0,Shinto,0
5295,1995,Israel,105497418058.646,Asia,0.0,1.0,Shinto,0
5296,2000,Israel,136512300542.025,Asia,0.835,1.0,Shinto,0
5297,2005,Israel,147519922009.047,Asia,0.0,1.0,Shinto,0
5298,2010,Israel,239679036634.372,Asia,0.887,1.0,Shinto,0
5299,1990,Saudi Arabia,117630173564.753,Asia,0.699,0.0,Shinto,0
5300,1995,Saudi Arabia,143343124165.554,Asia,0.0,0.0,Shinto,0
5301,2000,Saudi Arabia,189514933333.333,Asia,0.746,0.0,Shinto,0
5302,2005,Saudi Arabia,328459608764.111,Asia,0.0,0.0,Shinto,0
5303,2010,Saudi Arabia,528207466666.667,Asia,0.805,0.0,Shinto,0
5304,1990,Yemen,12643821568.9626,Asia,0.357,0.0,Shinto,0
5305,1990,Yemen,12643821568.9626,Asia,0.357,0.0,Shinto,0
5306,1995,Yemen,12796345679.0123,Asia,0.0,0.0,Shinto,0
5307,2000,Yemen,9679316770.18633,Asia,0.434,0.0,Shinto,0
5308,2005,Yemen,16731566717.1888,Asia,0.0,0.0,Shinto,0
5309,2010,Yemen,30906749533.221,Asia,0.496,0.0,Shinto,0
5310,1990,Yemen,12643821568.9626,Asia,0.357,0.0,Shinto,0
5311,1990,Kuwait,18427777777.7778,Asia,0.698,1.0,Shinto,0
5312,1995,Kuwait,27186980646.5448,Asia,0.0,0.0,Shinto,0
5313,2000,Kuwait,37718743480.0751,Asia,0.78,0.0,Shinto,0
5314,2005,Kuwait,80798630136.9863,Asia,0.0,0.0,Shinto,0
5315,2010,Kuwait,115416245241.742,Asia,0.811,0.0,Shinto,0
5316,1990,Bahrain,4809511005.31915,Asia,0.733,0.0,Shinto,0
5317,1995,Bahrain,6651180851.06383,Asia,0.0,0.0,Shinto,0
5318,2000,Bahrain,9062898936.17021,Asia,0.775,0.0,Shinto,0
5319,2005,Bahrain,15968723404.2553,Asia,0.0,0.0,Shinto,0
5320,2010,Bahrain,26805984042.5532,Asia,0.807,0.0,Shinto,0
5321,1990,Qatar,7360439423.07692,Asia,0.764,0.0,Shinto,0
5322,1995,Qatar,8137911978.02198,Asia,0.0,0.0,Shinto,0
5323,2000,Qatar,17759890109.8901,Asia,0.793,0.0,Shinto,0
5324,2005,Qatar,44530494505.4945,Asia,0.0,0.0,Shinto,0
5325,2010,Qatar,123627197802.198,Asia,0.829,0.0,Shinto,0
5326,1990,United Arab Emirates,50701443748.2975,Asia,0.717,0.0,Shinto,0
5327,1995,United Arab Emirates,65743666575.8649,Asia,0.0,0.0,Shinto,0
5328,2000,United Arab Emirates,104337372362.151,Asia,0.79,0.0,Shinto,0
